"category"	"company.name"	"heat.rate"	"main.mmbtu"	"net.mwh"	"plant.id"	"plant.name"	"year"
"G"	"Southern California Edison (SCE) "	7.56275862068965	10966	1450	"G0578 "	"UCSB Fuel Cell"	2015
"G"	"Southern California Public Power Authority (SCPPA) "	10.5251304730565	1004329	95422	"G0058 "	"Canyon Power Plant"	2015
"G"	"Sunrise Power Company LLC "	6.98405015675819	19064236	2729682	"G0784 "	"Sunrise Power"	2015
"G"	"Sycamore Cogeneration Co "	12.2427861642829	15711107	1283295.05957031	"G0590 "	"Sycamore Cogeneration Co"	2015
"G"	"Termoelectrica de Mexicali S de RL de CV "	7.22130795743885	27425300	3797830	"G9786 "	"Termoelectrica de Mexicali (TDM  Mexicali  Mexico)"	2015
"G"	"Tesoro LA Refinery - Carson Operations (formerly BP) "	0	0	0.119999997317791	"G0034 "	"Tesoro LAR Carson (formerly ARCO)"	2015
"G"	"Tesoro Refining and Marketing Company "	15.0621251785882	7042387	467556	"G0776 "	"Los Angeles Refinery (Tesoro)"	2015
"G"	"THUMS Long Beach Company "	10.2052661793612	3857560	377997	"G0925 "	"THUMS"	2015
"G"	"Toyota Motor Engineering & Manufacturing NA Inc "	0	0	293	"G1030 "	"Toyota Technical Center"	2015
"G"	"Turlock Irrigation Distict "	10.7481574908444	2121912	197421	"G0016 "	"Almond Power Plant"	2015
"G"	"Turlock Irrigation Distict "	13.9936049641856	4551	325.219985246658	"G0662 "	"Walnut"	2015
"G"	"Turlock Irrigation Distict "	7.78069279950156	12263360	1576127	"G0900 "	"Walnut Energy Center"	2015
"G"	"U S Trust Co of California "	8.8621424112225	1447950	163386	"G0403 "	"CI Power Cogeneration Plant (OLS Camarillo)"	2015
"G"	"UC Santa Cruz "	10.6660032939885	155425	14572	"G0541 "	"UC Santa Cruz Cogeneration"	2015
"G"	"UCLA "	14.6114841928438	3766300	257763	"G0763 "	"UCLA Energy Systems Facility"	2015
"G"	"United Technologies Corporation "	9.29847027972028	212749	22880	"G0281 "	"UTC Aerospace Systems Cogeneration Plant"	2015
"G"	"University of California Irvine "	11.0026420791545	1224330	111276	"G1019 "	"Central Plant (UC Irvine)"	2015
"G"	"University of California San Diego "	11.0939247018005	2212650	199447	"G0640 "	"University of California San Diego Cogeneration Facility"	2015
"G"	"University of San Francisco "	11.5108938876457	97739	8491	"G0641 "	"Univ of San Francisco Cogen"	2015
"G"	"Valero Refining Company - California "	9.9149564641086	3470790	350056	"G0902 "	"Valero Cogeneration Unit #1"	2015
"G"	"Walnut Creek Energy LLC "	9.76341815986057	4268625	437206	"G0928 "	"Walnut Creek Energy Park"	2015
"G"	"Watson Cogeneration Company (Tesoro Refining & Marketing) "	9.12788200075047	27609698	3024765	"G0035 "	"Watson Cogeneration Co"	2015
"G"	"Wellhead Power Delano LLC "	11.2594801641587	205767	18275	"G1049 "	"Delano Energy Center  LLC"	2015
"G"	"Wellhead Power Panoche LLC/Gates LLC "	15.8297073463994	157110	9925.009765625	"G0905 "	"Wellhead Power Panoche  LLC"	2015
"G"	"Wellhead Services Inc "	10.917102744097	171071	15670	"G0951 "	"El Cajon Energy Center"	2015
"G"	"Western Power and Steam "	10.7069863943718	1520800	142038.099609375	"G0173 "	"Western Power and Steam  Inc. (DAI Oildale)"	2015
"G"	"Wheelabrator Technologies Inc "	11.1356454719638	385394	34609.0400390625	"G0673 "	"Wheelabrator Norwalk Energy"	2015
"G"	"Wolfskill Energy Center LLC "	10.7589788464465	282789	26284	"G0913 "	"Wolfskill Energy Center"	2015
"G"	"Yuba City Energy Center LLC "	12.0265317504581	301890	25102	"G0919 "	"Yuba City Energy Center"	2015
"H"	"Calaveras County Water District "	0	0	1156	"H0073 "	"Hogan"	2015
"H"	"California Department of Water Resources "	0	0	23848	"H0058 "	"Alamo"	2015
"H"	"California Department of Water Resources "	0	0	267096	"H0137 "	"Devil Canyon"	2015
"H"	"California Department of Water Resources "	0	0	572287.191558838	"H0164 "	"Edward C Hyatt"	2015
"H"	"California Department of Water Resources "	0	0	16001.0300292969	"H0337 "	"Mojave Siphon"	2015
"H"	"California Department of Water Resources "	0	0	0.479999989271164	"H0510 "	"Thermalito (Unit 1 HY Unit 2-3-4 PS)"	2015
"H"	"California Department of Water Resources "	0	0	19947	"H0511 "	"Thermalito Diversion Dam"	2015
"H"	"California Department of Water Resources "	0	0	-26684.8486328125	"H0452 "	"W R Gianelli"	2015
"H"	"California Department of Water Resources "	0	0	270680	"H0567 "	"William E. Warne"	2015
"H"	"Calleguas Municipal Water District "	0	0	2215	"H0078 "	"East Portal Generator"	2015
"H"	"Calleguas Municipal Water District "	0	0	743	"H0076 "	"Springville Reservoir"	2015
"H"	"City of Escondido "	0	0	1099	"H0021 "	"Bear Valley"	2015
"H"	"City of Pasadena "	0	0	117	"H0014 "	"Azusa"	2015
"H"	"City of Redding Electric Utility "	0	0	27406	"H0564 "	"Whiskeytown"	2015
"H"	"City of Ukiah "	0	0	3550.00999999978	"H0283 "	"Lake Mendocino"	2015
"H"	"Desert Water Agency "	1	0.00999999977648258	0.00999999977648258	"H0136 "	"Whitewater Hydroelectric Plant"	2015
"H"	"East Bay Municipal Utility District (EBMUD) "	0	0	2557.02001953125	"H0080 "	"Camanche"	2015
"H"	"East Bay Municipal Utility District (EBMUD) "	0	0	37400	"H0380 "	"Pardee"	2015
"H"	"El Dorado Hydro "	0	0	1879	"H0168 "	"Montgomery Creek Hydro"	2015
"H"	"El Dorado Irrigation District "	0	0	32295	"H0167 "	"El Dorado"	2015
"H"	"Friant Power Authority "	0	0	6441.30005858839	"H0198 "	"Friant-Kern Hydro Facility (River Outlet  Madera Canal  F-K)"	2015
"H"	"Humboldt Bay Municipal Water District "	0	0	3752	"H0241 "	"Gosselin Hydroelectric Plant"	2015
"H"	"Hydrodynamics "	0	0	10109	"H0323 "	"Bidwell Ditch"	2015
"H"	"Hydrodynamics "	0	0	4115	"H0321 "	"Hatchet Creek Project"	2015
"H"	"Hydrodynamics "	0	0	2001	"H0322 "	"Roaring Creek"	2015
"H"	"Hypower Inc "	0	0	8809.0498046875	"H0192 "	"Forks of Butte Hydro Project"	2015
"H"	"Imperial Irrigation District "	0	0	16955	"H0147 "	"Drop 1"	2015
"H"	"Imperial Irrigation District "	0	0	47744	"H0149 "	"Drop 2"	2015
"H"	"Imperial Irrigation District "	0	0	40538	"H0150 "	"Drop 3"	2015
"H"	"Imperial Irrigation District "	0	0	88614	"H0151 "	"Drop 4"	2015
"H"	"Imperial Irrigation District "	0	0	12987	"H0152 "	"Drop 5"	2015
"H"	"Imperial Irrigation District "	0	0	4675	"H0160 "	"East Highline"	2015
"H"	"Imperial Irrigation District "	0	0	22658.0297851562	"H0385 "	"Pilot Knob"	2015
"H"	"Isabella Partners "	0	0	0.239999994635582	"H0094 "	"Isabella"	2015
"H"	"Kaweah River Power Authority "	0	0	9620.08984375	"H0262 "	"Terminus Hydroelectric Project"	2015
"H"	"Kings River Conservation District "	0	0	20951.3294726536	"H0387 "	"Pine Flat"	2015
"H"	"Los Angeles County Flood Control District "	0	0	236	"H0442 "	"San Gabriel Hydroelectric Project"	2015
"H"	"Los Angeles Department of Water & Power (LADWP) "	0	0	9553	"H0040 "	"Big Pine"	2015
"H"	"Los Angeles Department of Water & Power (LADWP) "	0	0	329208.211669922	"H0090 "	"Castaic (Pumped Storage)"	2015
"H"	"Los Angeles Department of Water & Power (LADWP) "	0	0	3361	"H0039 "	"Castaic Efficiency (Small Hydro)"	2015
"H"	"Los Angeles Department of Water & Power (LADWP) "	0	0	9180	"H0110 "	"Control Gorge"	2015
"H"	"Los Angeles Department of Water & Power (LADWP) "	0	0	1097.00999999978	"H0116 "	"Cottonwood"	2015
"H"	"Los Angeles Department of Water & Power (LADWP) "	0	0	0.00999999977648258	"H0142 "	"Division Creek"	2015
"H"	"Los Angeles Department of Water & Power (LADWP) "	0	0	3186	"H0189 "	"Foothill"	2015
"H"	"Los Angeles Department of Water & Power (LADWP) "	0	0	1	"H0193 "	"Franklin"	2015
"H"	"Los Angeles Department of Water & Power (LADWP) "	0	0	2	"H0216 "	"Haiwee"	2015
"H"	"Los Angeles Department of Water & Power (LADWP) "	0	0	278	"H0328 "	"Middle Gorge"	2015
"H"	"Los Angeles Department of Water & Power (LADWP) "	0	0	0.00999999977648258	"H0616 "	"North Hollywood Pumping Plant"	2015
"H"	"Los Angeles Department of Water & Power (LADWP) "	0	0	475	"H0394 "	"Pleasant Valley"	2015
"H"	"Los Angeles Department of Water & Power (LADWP) "	0	0	1281.00999999978	"H0438 "	"San Fernando"	2015
"H"	"Los Angeles Department of Water & Power (LADWP) "	0	0	15998.0700302124	"H0441 "	"San Francisquito 1"	2015
"H"	"Los Angeles Department of Water & Power (LADWP) "	0	0	2610.0299987793	"H0440 "	"San Francisquito 2"	2015
"H"	"Los Angeles Department of Water & Power (LADWP) "	0	0	0.00999999977648258	"H0467 "	"Sawtelle"	2015
"H"	"Los Angeles Department of Water & Power (LADWP) "	0	0	238	"H0536 "	"Upper Gorge"	2015
"H"	"Lower Tule River & Pixley Irrigation District "	0	0	0.00999999977648258	"H0503 "	"Success Power Project"	2015
"H"	"Madera-Chowchilla Water Power Authority "	0	0	0.00999999977648258	"H0310 "	"Madera Canal (Station 980  1174  1302  1923)"	2015
"H"	"Malacha Hydro Ltd Partnership "	0	0	17189.400390625	"H0311 "	"Muck Valley Hydroelectric"	2015
"H"	"Merced Irrigation District "	0	0	10773	"H0175 "	"Exchequer"	2015
"H"	"Merced Irrigation District "	0	0	905	"H0316 "	"McSwain"	2015
"H"	"Merced Irrigation District "	-0.00052631577770961	0.00999999977648258	-19	"H0325 "	"Merced ID (Parker)"	2015
"H"	"Metropolitan Water District "	0	0	17139	"H0114 "	"Corona"	2015
"H"	"Metropolitan Water District "	0	0	7034	"H0119 "	"Coyote Creek"	2015
"H"	"Metropolitan Water District "	0	0	7299.06982421875	"H0611 "	"Diamond Valley Lake"	2015
"H"	"Metropolitan Water District "	0	0	28.1100006103516	"H0174 "	"Etiwanda"	2015
"H"	"Metropolitan Water District "	0	0	0.00999999977648258	"H0188 "	"Foothill Feeder"	2015
"H"	"Metropolitan Water District "	0	0	0.00999999977648258	"H0211 "	"Greg Avenue"	2015
"H"	"Metropolitan Water District "	0	0	30002	"H0282 "	"Lake Mathews"	2015
"H"	"Metropolitan Water District "	0	0	32	"H0382 "	"Perris"	2015
"H"	"Metropolitan Water District "	0	0	16747	"H0408 "	"Red Mountain"	2015
"H"	"Metropolitan Water District "	0	0	169	"H0412 "	"Rio Hondo"	2015
"H"	"Metropolitan Water District "	0	0	24159	"H0437 "	"San Dimas Hydro Recovery Plant"	2015
"H"	"Metropolitan Water District "	0	0	0.00999999977648258	"H0472 "	"Sepulveda Canyon"	2015
"H"	"Metropolitan Water District "	0	0	20973	"H0509 "	"Temescal"	2015
"H"	"Metropolitan Water District "	0	0	11729	"H0539 "	"Valley View"	2015
"H"	"Metropolitan Water District "	0	0	0.119999997317791	"H0541 "	"Venice"	2015
"H"	"Metropolitan Water District "	0	0	2291	"H0577 "	"Yorba Linda"	2015
"H"	"Monterey County Water Resources Agency "	0	0	677.009999999776	"H0341 "	"Nacimiento Hydro Project"	2015
"H"	"Nelson Creek Power Inc "	0	0	407	"H0349 "	"Nelson Creek"	2015
"H"	"Nevada Irrigation District "	0	0	3952	"H0351 "	"Bowman"	2015
"H"	"Nevada Irrigation District "	0	0	69133	"H0095 "	"Chicago Park"	2015
"H"	"Nevada Irrigation District "	0	0	1652	"H0054 "	"Combie South (3 @ 500kW = 1.5MW)"	2015
"H"	"Nevada Irrigation District "	0	0	21793	"H0157 "	"Dutch Flat 2"	2015
"H"	"Nevada Irrigation District "	0	0	28588	"H0424 "	"Rollins"	2015
"H"	"Nevada Irrigation District "	0	0	3463	"H0347 "	"Scotts Flat (860kW Nameplate Capacity)"	2015
"H"	"Norman Ross Burgess "	0	0	4223	"H0512 "	"Three Forks Water Power Project"	2015
"H"	"Northbrook Power Management LLC "	0	0	138	"H0427 "	"Kanaka"	2015
"H"	"Northbrook Power Management LLC "	0	0	3055	"H0428 "	"Kekawaka"	2015
"H"	"Northbrook Power Management LLC "	0	0	1069	"H0623 "	"Middle Haypress Hydroelectric"	2015
"H"	"Northern California Power Agency "	0	0	143406	"H0107 "	"Collierville"	2015
"H"	"Northern California Power Agency "	0	0	1446	"H0209 "	"Graeagle"	2015
"H"	"Northern California Power Agency "	0	0	6203	"H0356 "	"Spicer"	2015
"H"	"Olcese Water District "	0	0	1800.07995605469	"H0367 "	"Rio Bravo Hydroelectric"	2015
"H"	"Pacific Gas & Electric (PG&E) "	0	0	2928	"H0005 "	"Alta"	2015
"H"	"Pacific Gas & Electric (PG&E) "	0	0	19124	"H0019 "	"Balch #1"	2015
"H"	"Pacific Gas & Electric (PG&E) "	0	0	51608	"H0020 "	"Balch #2"	2015
"H"	"Pacific Gas & Electric (PG&E) "	0	0	142910	"H0023 "	"Belden"	2015
"H"	"Pacific Gas & Electric (PG&E) "	0	0	79193	"H0052 "	"Bucks Creek"	2015
"H"	"Pacific Gas & Electric (PG&E) "	0	0	72586	"H0057 "	"Butt Valley"	2015
"H"	"Pacific Gas & Electric (PG&E) "	0	0	82185	"H0087 "	"Caribou #1"	2015
"H"	"Pacific Gas & Electric (PG&E) "	0	0	220795	"H0088 "	"Caribou #2"	2015
"H"	"Pacific Gas & Electric (PG&E) "	0	0	0.0199999995529652	"H0092 "	"Centerville"	2015
"H"	"Pacific Gas & Electric (PG&E) "	0	0	866	"H0096 "	"Chili Bar"	2015
"H"	"Pacific Gas & Electric (PG&E) "	0	0	26894	"H0106 "	"Coleman"	2015
"H"	"Pacific Gas & Electric (PG&E) "	0	0	4043	"H0118 "	"Cow Creek"	2015
"H"	"Pacific Gas & Electric (PG&E) "	0	0	-38	"H0120 "	"Crane Valley"	2015
"H"	"Pacific Gas & Electric (PG&E) "	0	0	124142	"H0121 "	"Cresta"	2015
"H"	"Pacific Gas & Electric (PG&E) "	0	0	42822	"H0130 "	"De Sabla"	2015
"H"	"Pacific Gas & Electric (PG&E) "	0	0	18342	"H0133 "	"Deer Creek"	2015
"H"	"Pacific Gas & Electric (PG&E) "	0	0	20676.1201171875	"H0154 "	"Drum #1"	2015
"H"	"Pacific Gas & Electric (PG&E) "	0	0	175386	"H0155 "	"Drum #2"	2015
"H"	"Pacific Gas & Electric (PG&E) "	0	0	62568	"H0156 "	"Dutch Flat #1"	2015
"H"	"Pacific Gas & Electric (PG&E) "	0	0	164186	"H0171 "	"Electra"	2015
"H"	"Pacific Gas & Electric (PG&E) "	0	0	35470	"H0215 "	"Haas"	2015
"H"	"Pacific Gas & Electric (PG&E) "	0	0	14610	"H0217 "	"Halsey"	2015
"H"	"Pacific Gas & Electric (PG&E) "	0	0	4042	"H0218 "	"Hamilton Branch"	2015
"H"	"Pacific Gas & Electric (PG&E) "	0	0	22156	"H0221 "	"Hat Creek #1"	2015
"H"	"Pacific Gas & Electric (PG&E) "	0	0	30287	"H0222 "	"Hat Creek #2"	2015
"H"	"Pacific Gas & Electric (PG&E) "	0	0	-266110.979980469	"H0229 "	"Helms (Pumped Storage)"	2015
"H"	"Pacific Gas & Electric (PG&E) "	0	0	15099	"H0244 "	"Inskip"	2015
"H"	"Pacific Gas & Electric (PG&E) "	0	0	398103	"H0250 "	"James B Black"	2015
"H"	"Pacific Gas & Electric (PG&E) "	0	0	5495.31009277701	"H0265 "	"Kerckhoff PH 1"	2015
"H"	"Pacific Gas & Electric (PG&E) "	0	0	78031	"H0266 "	"Kerckhoff PH 2"	2015
"H"	"Pacific Gas & Electric (PG&E) "	0	0	6540.06982421875	"H0267 "	"Kern Canyon"	2015
"H"	"Pacific Gas & Electric (PG&E) "	0	0	9150	"H0271 "	"Kilarc"	2015
"H"	"Pacific Gas & Electric (PG&E) "	0	0	15301	"H0272 "	"Kings River"	2015
"H"	"Pacific Gas & Electric (PG&E) "	0	0	4301	"H0287 "	"Lime Saddle"	2015
"H"	"Pacific Gas & Electric (PG&E) "	0	0	-78	"H0324 "	"Merced Falls"	2015
"H"	"Pacific Gas & Electric (PG&E) "	0	0	36315	"H0348 "	"Narrows 1"	2015
"H"	"Pacific Gas & Electric (PG&E) "	0	0	10111	"H0357 "	"Newcastle"	2015
"H"	"Pacific Gas & Electric (PG&E) "	0	0	5489	"H0364 "	"Oak Flat"	2015
"H"	"Pacific Gas & Electric (PG&E) "	0	0	4842	"H0383 "	"Phoenix"	2015
"H"	"Pacific Gas & Electric (PG&E) "	0	0	147085	"H0388 "	"Pit #1"	2015
"H"	"Pacific Gas & Electric (PG&E) "	0	0	237703	"H0389 "	"Pit #3"	2015
"H"	"Pacific Gas & Electric (PG&E) "	0	0	229977	"H0390 "	"Pit #4"	2015
"H"	"Pacific Gas & Electric (PG&E) "	0	0	442222	"H0391 "	"Pit #5"	2015
"H"	"Pacific Gas & Electric (PG&E) "	0	0	199850	"H0392 "	"Pit #6"	2015
"H"	"Pacific Gas & Electric (PG&E) "	0	0	272490	"H0393 "	"Pit #7"	2015
"H"	"Pacific Gas & Electric (PG&E) "	0	0	225751	"H0395 "	"Poe"	2015
"H"	"Pacific Gas & Electric (PG&E) "	0	0	8322	"H0401 "	"Potter Valley"	2015
"H"	"Pacific Gas & Electric (PG&E) "	0	0	192983.1015625	"H0417 "	"Rock Creek"	2015
"H"	"Pacific Gas & Electric (PG&E) "	0	0	67069.0698242188	"H0431 "	"Salt Springs"	2015
"H"	"Pacific Gas & Electric (PG&E) "	0	0	0.00999999977648258	"H0448 "	"San Joaquin #1A"	2015
"H"	"Pacific Gas & Electric (PG&E) "	0	0	0.00999999977648258	"H0449 "	"San Joaquin #2"	2015
"H"	"Pacific Gas & Electric (PG&E) "	0	0	0.00999999977648258	"H0450 "	"San Joaquin #3"	2015
"H"	"Pacific Gas & Electric (PG&E) "	0	0	19895	"H0486 "	"South"	2015
"H"	"Pacific Gas & Electric (PG&E) "	0	0	18660	"H0490 "	"Spaulding #1"	2015
"H"	"Pacific Gas & Electric (PG&E) "	0	0	8978	"H0491 "	"Spaulding #2"	2015
"H"	"Pacific Gas & Electric (PG&E) "	0	0	16871	"H0492 "	"Spaulding #3"	2015
"H"	"Pacific Gas & Electric (PG&E) "	0	0	25131	"H0495 "	"Spring Gap"	2015
"H"	"Pacific Gas & Electric (PG&E) "	0	0	155694	"H0498 "	"Stanislaus"	2015
"H"	"Pacific Gas & Electric (PG&E) "	0	0	137627	"H0516 "	"Tiger Creek"	2015
"H"	"Pacific Gas & Electric (PG&E) "	0	0	1875	"H0518 "	"Toadtown"	2015
"H"	"Pacific Gas & Electric (PG&E) "	0	0	-196	"H0523 "	"Tule"	2015
"H"	"Pacific Gas & Electric (PG&E) "	0	0	23485	"H0545 "	"Volta #1"	2015
"H"	"Pacific Gas & Electric (PG&E) "	0	0	2759	"H0546 "	"Volta #2"	2015
"H"	"Pacific Gas & Electric (PG&E) "	0	0	37964	"H0558 "	"West Point"	2015
"H"	"Pacific Gas & Electric (PG&E) "	0	0	36213	"H0569 "	"Wise"	2015
"H"	"Pacific Gas & Electric (PG&E) "	0	0	2454.3100528717	"H0570 "	"Wishon Powerhouse"	2015
"H"	"PacifiCorp "	0	0	60539	"H0111 "	"Copco 1"	2015
"H"	"PacifiCorp "	0	0	77098	"H0112 "	"Copco 2"	2015
"H"	"PacifiCorp "	0	0	9699	"H0177 "	"Fall Creek"	2015
"H"	"PacifiCorp "	0	0	82043	"H0245 "	"Iron Gate"	2015
"H"	"Placer County Water Agency "	0	0	9199	"H0195 "	"French Meadows"	2015
"H"	"Placer County Water Agency "	0	0	1353	"H0228 "	"Hell Hole"	2015
"H"	"Placer County Water Agency "	0	0	159651	"H0275 "	"Middle Fork"	2015
"H"	"Placer County Water Agency "	0	0	8859	"H0374 "	"Oxbow"	2015
"H"	"Placer County Water Agency "	0	0	123109	"H0406 "	"Ralston"	2015
"H"	"Sacramento Municipal Utility District (SMUD) "	0	0	101981	"H0081 "	"Camino"	2015
"H"	"Sacramento Municipal Utility District (SMUD) "	0	0	5251	"H0083 "	"Camp Far West"	2015
"H"	"Sacramento Municipal Utility District (SMUD) "	0	0	165161	"H0253 "	"Jaybird"	2015
"H"	"Sacramento Municipal Utility District (SMUD) "	0	0	3200.02001953125	"H0255 "	"Jones Fork"	2015
"H"	"Sacramento Municipal Utility District (SMUD) "	0	0	31161	"H0289 "	"Loon Lake"	2015
"H"	"Sacramento Municipal Utility District (SMUD) "	0	0	13754	"H0414 "	"Robbs Peak"	2015
"H"	"Sacramento Municipal Utility District (SMUD) "	0	0	2418	"H0482 "	"Slab Creek"	2015
"H"	"Sacramento Municipal Utility District (SMUD) "	0	0	38925	"H0532 "	"Union Valley"	2015
"H"	"Sacramento Municipal Utility District (SMUD) "	0	0	141179	"H0565 "	"White Rock"	2015
"H"	"San Diego County Water Authority "	0	0	-18175	"H0613 "	"Lake Hodges Station (Olivenhain Pumped Storage)"	2015
"H"	"San Diego County Water Authority "	0	0	2294	"H0612 "	"Rancho Penasquitos"	2015
"H"	"San Gabriel Valley Municipal Water District "	0	0	0.00999999977648258	"H0443 "	"San Dimas Wash"	2015
"H"	"SF Public Utilities Commisson "	0	0	595007	"H0141 "	"Dion R Holm"	2015
"H"	"SF Public Utilities Commisson "	0	0	267491	"H0274 "	"Kirkwood (RPS Certified)"	2015
"H"	"SF Public Utilities Commisson "	0	0	252098	"H0601 "	"Moccasin"	2015
"H"	"SF Public Utilities Commisson "	0	0	0.00999999977648258	"H0336 "	"Moccasin Low Head"	2015
"H"	"Silicon Valley Power "	0	0	4786	"H0046 "	"Black Butte"	2015
"H"	"Silicon Valley Power "	0	0	61676	"H0213 "	"Grizzly"	2015
"H"	"Silicon Valley Power "	0	0	5841.00999999978	"H0500 "	"Stony Gorge"	2015
"H"	"Siskiyou County "	0	0	9815	"H0284 "	"Box Canyon"	2015
"H"	"Sithe Energies Inc "	0	0	110	"H0422 "	"Rock Creek L.P."	2015
"H"	"Slate Creek Hydro Assoc LP "	0	0	3285	"H0483 "	"Slate Creek"	2015
"H"	"Snow Mountain Hydro LLC "	0	0	394	"H0240 "	"Burney Creek"	2015
"H"	"Snow Mountain Hydro LLC "	0	0	3117	"H0236 "	"Cove Hydroelectric"	2015
"H"	"Snow Mountain Hydro LLC "	0	0	4285	"H0238 "	"Lost Creek 1"	2015
"H"	"Snow Mountain Hydro LLC "	0	0	318	"H0237 "	"Ponderosa Bailey Creek"	2015
"H"	"Solano Irrigation District "	0	0	35908.0297851562	"H0343 "	"Monticello"	2015
"H"	"Sonoma County Water Agency "	0	0	10267	"H0485 "	"Warm Springs"	2015
"H"	"South Feather Water and Power "	0	0	70152	"H0191 "	"Forbestown"	2015
"H"	"South Feather Water and Power "	0	0	39000	"H0263 "	"Kelly Ridge"	2015
"H"	"South Feather Water and Power "	0	0	15091	"H0484 "	"Sly Creek"	2015
"H"	"South Feather Water and Power "	0	0	119743	"H0573 "	"Woodleaf"	2015
"H"	"South San Joaquin Irr District "	0	0	11528	"H0488 "	"Frankenheimer"	2015
"H"	"South San Joaquin Irr District "	0	0	1454	"H0489 "	"Woodward"	2015
"H"	"Southern California Edison (SCE) "	0	0	52329	"H0027 "	"Big Creek 1"	2015
"H"	"Southern California Edison (SCE) "	0	0	51790	"H0028 "	"Big Creek 2"	2015
"H"	"Southern California Edison (SCE) "	0	0	111803	"H0030 "	"Big Creek 2A"	2015
"H"	"Southern California Edison (SCE) "	0	0	176811	"H0032 "	"Big Creek 3"	2015
"H"	"Southern California Edison (SCE) "	0	0	76579	"H0034 "	"Big Creek 4"	2015
"H"	"Southern California Edison (SCE) "	0	0	42165	"H0036 "	"Big Creek 8"	2015
"H"	"Southern California Edison (SCE) "	0	0	12554	"H0041 "	"Bishop Creek 2"	2015
"H"	"Southern California Edison (SCE) "	0	0	12683	"H0042 "	"Bishop Creek 3"	2015
"H"	"Southern California Edison (SCE) "	0	0	23841	"H0043 "	"Bishop Creek 4"	2015
"H"	"Southern California Edison (SCE) "	0	0	4971	"H0044 "	"Bishop Creek 5"	2015
"H"	"Southern California Edison (SCE) "	0	0	5926	"H0045 "	"Bishop Creek 6"	2015
"H"	"Southern California Edison (SCE) "	0	0	-221	"H0048 "	"Borel"	2015
"H"	"Southern California Edison (SCE) "	0	0	80398	"H0161 "	"Eastwood (Pumped Storage)"	2015
"H"	"Southern California Edison (SCE) "	0	0	1627	"H0187 "	"Fontana"	2015
"H"	"Southern California Edison (SCE) "	0	0	6520	"H0259 "	"Kaweah 1"	2015
"H"	"Southern California Edison (SCE) "	0	0	6423	"H0260 "	"Kaweah 2"	2015
"H"	"Southern California Edison (SCE) "	0	0	12262	"H0261 "	"Kaweah 3"	2015
"H"	"Southern California Edison (SCE) "	0	0	79277	"H0268 "	"Kern River 1"	2015
"H"	"Southern California Edison (SCE) "	0	0	35152	"H0269 "	"Kern River 3"	2015
"H"	"Southern California Edison (SCE) "	0	0	4285	"H0296 "	"Lundy"	2015
"H"	"Southern California Edison (SCE) "	0	0	619	"H0298 "	"Lytle Creek"	2015
"H"	"Southern California Edison (SCE) "	0	0	137647	"H0313 "	"Mammoth Pool"	2015
"H"	"Southern California Edison (SCE) "	0	0	1585	"H0331 "	"Mill Creek 1"	2015
"H"	"Southern California Edison (SCE) "	0	0	382	"H0332 "	"Mill Creek 2"	2015
"H"	"Southern California Edison (SCE) "	0	0	4584	"H0333 "	"Mill Creek 3"	2015
"H"	"Southern California Edison (SCE) "	0	0	1224	"H0372 "	"Ontario 1"	2015
"H"	"Southern California Edison (SCE) "	0	0	308	"H0373 "	"Ontario 2"	2015
"H"	"Southern California Edison (SCE) "	0	0	17637	"H0398 "	"Poole"	2015
"H"	"Southern California Edison (SCE) "	0	0	9696	"H0499 "	"Portal"	2015
"H"	"Southern California Edison (SCE) "	0	0	18048	"H0426 "	"Rush Creek"	2015
"H"	"Southern California Edison (SCE) "	0	0	1132	"H0460 "	"Santa Ana 1"	2015
"H"	"Southern California Edison (SCE) "	0	0	2975	"H0462 "	"Santa Ana 3"	2015
"H"	"Southern California Edison (SCE) "	0	0	593	"H0479 "	"Sierra"	2015
"H"	"Southern California Edison (SCE) "	0	0	5919	"H0525 "	"Tule River"	2015
"H"	"Synergics Energy Services LLC "	0	0	1314	"H0371 "	"Olsen"	2015
"H"	"TKO Power Inc "	0	0	735	"H0507 "	"Bear Creek"	2015
"H"	"Tri-Dam Power Authority "	0	0	28329.099609375	"H0519 "	"Sand Bar"	2015
"H"	"Tri-Dam Project & Tri-Dam Power Authority "	0	0	18742	"H0022 "	"Beardsley"	2015
"H"	"Tri-Dam Project & Tri-Dam Power Authority "	0	0	143129	"H0145 "	"Donnells"	2015
"H"	"Tri-Dam Project & Tri-Dam Power Authority "	0	0	69293	"H0527 "	"Tulloch"	2015
"H"	"Turlock Irrigation Distict "	0	0	182400	"H0144 "	"Don Pedro"	2015
"H"	"Turlock Irrigation Distict "	0	0	2496	"H0234 "	"Hickman"	2015
"H"	"Turlock Irrigation Distict "	0	0	7919	"H0276 "	"La Grange"	2015
"H"	"Turlock Irrigation Distict "	0	0	0.0299999993294477	"H0530 "	"Turlock Lake"	2015
"H"	"Turlock Irrigation Distict "	0	0	6093	"H0535 "	"Upper Dawson"	2015
"H"	"United States Bureau of Reclamation "	0	0	205268	"H0186 "	"Folsom"	2015
"H"	"United States Bureau of Reclamation "	0	0	3649820	"H0242 "	"Hoover Dam (NV)"	2015
"H"	"United States Bureau of Reclamation "	0	0	248666	"H0257 "	"Judge F Carr"	2015
"H"	"United States Bureau of Reclamation "	0	0	277779	"H0270 "	"Keswick"	2015
